iso3,country,indicator,year,value
JPN,Japan,NY.GDP.PCAP.PP.KD,2019,46055.3498672487
JPN,Japan,NY.GDP.PCAP.PP.KD,2018,46133.0225978718
JPN,Japan,NY.GDP.PCAP.PP.KD,2017,45693.3776080987
JOR,Jordan,NY.GDP.PCAP.PP.KD,2019,10168.3588523537
JOR,Jordan,NY.GDP.PCAP.PP.KD,2018,10183.0248366235
JOR,Jordan,NY.GDP.PCAP.PP.KD,2017,10220.492781193
KAZ,Kazakhstan,NY.GDP.PCAP.PP.KD,2019,33298.2123695035
KAZ,Kazakhstan,NY.GDP.PCAP.PP.KD,2018,32330.2274546567
KAZ,Kazakhstan,NY.GDP.PCAP.PP.KD,2017,31524.4416339794
KEN,Kenya,NY.GDP.PCAP.PP.KD,2019,5171.71264279257
KEN,Kenya,NY.GDP.PCAP.PP.KD,2018,5017.66784674664
KEN,Kenya,NY.GDP.PCAP.PP.KD,2017,4846.86210851932
KIR,Kiribati,NY.GDP.PCAP.PP.KD,2019,2926.59366475855
KIR,Kiribati,NY.GDP.PCAP.PP.KD,2018,2875.41766341166
KIR,Kiribati,NY.GDP.PCAP.PP.KD,2017,2822.02092296284
KOR,"Korea, Rep.",NY.GDP.PCAP.PP.KD,2019,49790.8679884821
KOR,"Korea, Rep.",NY.GDP.PCAP.PP.KD,2018,48834.4471157733
KOR,"Korea, Rep.",NY.GDP.PCAP.PP.KD,2017,47536.7898568851
XKX,Kosovo,NY.GDP.PCAP.PP.KD,2019,11774.1178510908
XKX,Kosovo,NY.GDP.PCAP.PP.KD,2018,11188.2244627966
XKX,Kosovo,NY.GDP.PCAP.PP.KD,2017,10856.2902074239
KWT,Kuwait,NY.GDP.PCAP.PP.KD,2019,51380.6455354631
KWT,Kuwait,NY.GDP.PCAP.PP.KD,2018,51623.8078622052
KWT,Kuwait,NY.GDP.PCAP.PP.KD,2017,52285.5871175696
KGZ,Kyrgyz Republic,NY.GDP.PCAP.PP.KD,2019,6087.60193826927
KGZ,Kyrgyz Republic,NY.GDP.PCAP.PP.KD,2018,5951.82876758606
KGZ,Kyrgyz Republic,NY.GDP.PCAP.PP.KD,2017,5861.22200040503
LAO,Lao PDR,NY.GDP.PCAP.PP.KD,2019,8075.27502377003
LAO,Lao PDR,NY.GDP.PCAP.PP.KD,2018,7775.08574451883
LAO,Lao PDR,NY.GDP.PCAP.PP.KD,2017,7432.4596330485
LVA,Latvia,NY.GDP.PCAP.PP.KD,2019,35208.1934590859
LVA,Latvia,NY.GDP.PCAP.PP.KD,2018,34729.7062763057
LVA,Latvia,NY.GDP.PCAP.PP.KD,2017,33036.3915943437
LBN,Lebanon,NY.GDP.PCAP.PP.KD,2019,15659.5661040012
LBN,Lebanon,NY.GDP.PCAP.PP.KD,2018,16290.0516478592
LBN,Lebanon,NY.GDP.PCAP.PP.KD,2017,16128.5838196051
LSO,Lesotho,NY.GDP.PCAP.PP.KD,2019,2773.28639887236
LSO,Lesotho,NY.GDP.PCAP.PP.KD,2018,2846.41828124649
LSO,Lesotho,NY.GDP.PCAP.PP.KD,2017,2924.68096193272
LBR,Liberia,NY.GDP.PCAP.PP.KD,2019,1575.76665001238
LBR,Liberia,NY.GDP.PCAP.PP.KD,2018,1647.97443793846
LBR,Liberia,NY.GDP.PCAP.PP.KD,2017,1661.30290782171
LBY,Libya,NY.GDP.PCAP.PP.KD,2019,14337.1962987582
LBY,Libya,NY.GDP.PCAP.PP.KD,2018,16385.164476127
LBY,Libya,NY.GDP.PCAP.PP.KD,2017,15428.1164411854
LTU,Lithuania,NY.GDP.PCAP.PP.KD,2019,43078.7118585461
LTU,Lithuania,NY.GDP.PCAP.PP.KD,2018,41035.4018152732
LTU,Lithuania,NY.GDP.PCAP.PP.KD,2017,38789.2463179035
LUX,Luxembourg,NY.GDP.PCAP.PP.KD,2019,132724.754668303
LUX,Luxembourg,NY.GDP.PCAP.PP.KD,2018,131733.884471489
LUX,Luxembourg,NY.GDP.PCAP.PP.KD,2017,132169.829576174
MAC,"Macao SAR, China",NY.GDP.PCAP.PP.KD,2019,133453.896026037
MAC,"Macao SAR, China",NY.GDP.PCAP.PP.KD,2018,139541.157248769
MAC,"Macao SAR, China",NY.GDP.PCAP.PP.KD,2017,133322.632677744
MDG,Madagascar,NY.GDP.PCAP.PP.KD,2019,1707.83153830039
MDG,Madagascar,NY.GDP.PCAP.PP.KD,2018,1678.78623269491
MDG,Madagascar,NY.GDP.PCAP.PP.KD,2017,1669.72764267278
MWI,Malawi,NY.GDP.PCAP.PP.KD,2019,1687.28944917892
MWI,Malawi,NY.GDP.PCAP.PP.KD,2018,1638.91665761076
MWI,Malawi,NY.GDP.PCAP.PP.KD,2017,1613.0593571462
MYS,Malaysia,NY.GDP.PCAP.PP.KD,2019,31300.5086554849
MYS,Malaysia,NY.GDP.PCAP.PP.KD,2018,30459.9655338061
MYS,Malaysia,NY.GDP.PCAP.PP.KD,2017,29551.5457597197
MDV,Maldives,NY.GDP.PCAP.PP.KD,2019,21855.501224579
MDV,Maldives,NY.GDP.PCAP.PP.KD,2018,21072.5805249694
MDV,Maldives,NY.GDP.PCAP.PP.KD,2017,20036.7165354949
MLI,Mali,NY.GDP.PCAP.PP.KD,2019,2916.17167791084
MLI,Mali,NY.GDP.PCAP.PP.KD,2018,2862.40728987476
MLI,Mali,NY.GDP.PCAP.PP.KD,2017,2816.19423901587
MLT,Malta,NY.GDP.PCAP.PP.KD,2019,53393.4231642463
MLT,Malta,NY.GDP.PCAP.PP.KD,2018,53419.0022708322
MLT,Malta,NY.GDP.PCAP.PP.KD,2017,51628.2677400365
MHL,Marshall Islands,NY.GDP.PCAP.PP.KD,2019,6405.89632387105
MHL,Marshall Islands,NY.GDP.PCAP.PP.KD,2018,5636.02954937672
MHL,Marshall Islands,NY.GDP.PCAP.PP.KD,2017,5200.01066532485
MRT,Mauritania,NY.GDP.PCAP.PP.KD,2019,6162.21044455969
MRT,Mauritania,NY.GDP.PCAP.PP.KD,2018,6153.63790241704
MRT,Mauritania,NY.GDP.PCAP.PP.KD,2017,6050.62180325299
MUS,Mauritius,NY.GDP.PCAP.PP.KD,2019,25958.4900281465
MUS,Mauritius,NY.GDP.PCAP.PP.KD,2018,25243.886462031
MUS,Mauritius,NY.GDP.PCAP.PP.KD,2017,24258.988821567
MEX,Mexico,NY.GDP.PCAP.PP.KD,2019,21704.185952748
MEX,Mexico,NY.GDP.PCAP.PP.KD,2018,21997.7730219494
MEX,Mexico,NY.GDP.PCAP.PP.KD,2017,21777.5225127275
FSM,"Micronesia, Fed. Sts.",NY.GDP.PCAP.PP.KD,2019,3965.05377269396
FSM,"Micronesia, Fed. Sts.",NY.GDP.PCAP.PP.KD,2018,3838.64054793262
FSM,"Micronesia, Fed. Sts.",NY.GDP.PCAP.PP.KD,2017,3838.04534289261
MDA,Moldova,NY.GDP.PCAP.PP.KD,2019,14621.2401362286
MDA,Moldova,NY.GDP.PCAP.PP.KD,2018,13895.5043655692
MDA,Moldova,NY.GDP.PCAP.PP.KD,2017,13118.8219369605
MNG,Mongolia,NY.GDP.PCAP.PP.KD,2019,15790.6961126441
MNG,Mongolia,NY.GDP.PCAP.PP.KD,2018,15230.2408828847
MNG,Mongolia,NY.GDP.PCAP.PP.KD,2017,14401.5375067562
MNE,Montenegro,NY.GDP.PCAP.PP.KD,2019,24585.1159529158
MNE,Montenegro,NY.GDP.PCAP.PP.KD,2018,23562.1762558957
MNE,Montenegro,NY.GDP.PCAP.PP.KD,2017,22513.7807637171
MAR,Morocco,NY.GDP.PCAP.PP.KD,2019,8768.17578125
MAR,Morocco,NY.GDP.PCAP.PP.KD,2018,8611.75
MAR,Morocco,NY.GDP.PCAP.PP.KD,2017,8450.0087890625
MOZ,Mozambique,NY.GDP.PCAP.PP.KD,2019,1528.88988354373
MOZ,Mozambique,NY.GDP.PCAP.PP.KD,2018,1538.83512127022
MOZ,Mozambique,NY.GDP.PCAP.PP.KD,2017,1532.0073576114
MMR,Myanmar,NY.GDP.PCAP.PP.KD,2019,6562.98898478625
MMR,Myanmar,NY.GDP.PCAP.PP.KD,2018,6201.26341429803
MMR,Myanmar,NY.GDP.PCAP.PP.KD,2017,5877.87465558175
NAM,Namibia,NY.GDP.PCAP.PP.KD,2019,10813.3044681944
NAM,Namibia,NY.GDP.PCAP.PP.KD,2018,11214.38604306
NAM,Namibia,NY.GDP.PCAP.PP.KD,2017,11408.7253099967
NRU,Naoero,NY.GDP.PCAP.PP.KD,2019,11184.5284927206
NRU,Naoero,NY.GDP.PCAP.PP.KD,2018,10402.6131019197
NRU,Naoero,NY.GDP.PCAP.PP.KD,2017,10633.2766406018
NPL,Nepal,NY.GDP.PCAP.PP.KD,2019,4607.52454717112
NPL,Nepal,NY.GDP.PCAP.PP.KD,2018,4371.38571771897
NPL,Nepal,NY.GDP.PCAP.PP.KD,2017,4071.70431755798
NLD,Netherlands,NY.GDP.PCAP.PP.KD,2019,67847.8818461095
NLD,Netherlands,NY.GDP.PCAP.PP.KD,2018,66758.2454283317
NLD,Netherlands,NY.GDP.PCAP.PP.KD,2017,65665.9910229578
NZL,New Zealand,NY.GDP.PCAP.PP.KD,2019,47392.1933135172
NZL,New Zealand,NY.GDP.PCAP.PP.KD,2018,46974.6818400482
NZL,New Zealand,NY.GDP.PCAP.PP.KD,2017,46285.9810980642
NIC,Nicaragua,NY.GDP.PCAP.PP.KD,2019,6756.59334024487
NIC,Nicaragua,NY.GDP.PCAP.PP.KD,2018,7049.02709828403
NIC,Nicaragua,NY.GDP.PCAP.PP.KD,2017,7391.19638215265
NER,Niger,NY.GDP.PCAP.PP.KD,2019,1605.19476569029
NER,Niger,NY.GDP.PCAP.PP.KD,2018,1565.01970005142
NER,Niger,NY.GDP.PCAP.PP.KD,2017,1515.48307317618
NGA,Nigeria,NY.GDP.PCAP.PP.KD,2019,8361.78664836
NGA,Nigeria,NY.GDP.PCAP.PP.KD,2018,8362.62330860296
NGA,Nigeria,NY.GDP.PCAP.PP.KD,2017,8396.78452243227
MKD,North Macedonia,NY.GDP.PCAP.PP.KD,2019,21766.8842062487
MKD,North Macedonia,NY.GDP.PCAP.PP.KD,2018,20805.9221192555
MKD,North Macedonia,NY.GDP.PCAP.PP.KD,2017,20121.0510180726
NOR,Norway,NY.GDP.PCAP.PP.KD,2019,90772.9017041865
NOR,Norway,NY.GDP.PCAP.PP.KD,2018,90064.0687974358
NOR,Norway,NY.GDP.PCAP.PP.KD,2017,89664.9086415829
OMN,Oman,NY.GDP.PCAP.PP.KD,2019,38292.3859682752
OMN,Oman,NY.GDP.PCAP.PP.KD,2018,38673.6045360857
OMN,Oman,NY.GDP.PCAP.PP.KD,2017,38691.1077105097
PAK,Pakistan,NY.GDP.PCAP.PP.KD,2019,5295.95295138203
PAK,Pakistan,NY.GDP.PCAP.PP.KD,2018,5255.06350681272
PAK,Pakistan,NY.GDP.PCAP.PP.KD,2017,5031.56060738433
PLW,Palau,NY.GDP.PCAP.PP.KD,2019,19685.6037989273
PLW,Palau,NY.GDP.PCAP.PP.KD,2018,19608.9617027822
PLW,Palau,NY.GDP.PCAP.PP.KD,2017,19693.4082379382
PAN,Panama,NY.GDP.PCAP.PP.KD,2019,33163.7172814857
PAN,Panama,NY.GDP.PCAP.PP.KD,2018,32681.4729886331
PAN,Panama,NY.GDP.PCAP.PP.KD,2017,31979.8246437748
PNG,Papua New Guinea,NY.GDP.PCAP.PP.KD,2019,4302.16255230002
PNG,Papua New Guinea,NY.GDP.PCAP.PP.KD,2018,4211.68504310327
PNG,Papua New Guinea,NY.GDP.PCAP.PP.KD,2017,4322.77662200998
PRY,Paraguay,NY.GDP.PCAP.PP.KD,2019,15319.3889991221
PRY,Paraguay,NY.GDP.PCAP.PP.KD,2018,15591.0142663085
PRY,Paraguay,NY.GDP.PCAP.PP.KD,2017,15318.4012187276
PER,Peru,NY.GDP.PCAP.PP.KD,2019,15461.4572585466
PER,Peru,NY.GDP.PCAP.PP.KD,2018,15384.1846082423
PER,Peru,NY.GDP.PCAP.PP.KD,2017,15067.489279382
PHL,Philippines,NY.GDP.PCAP.PP.KD,2019,9452.2939715981
PHL,Philippines,NY.GDP.PCAP.PP.KD,2018,9016.28659637608
PHL,Philippines,NY.GDP.PCAP.PP.KD,2017,8584.13622709699
POL,Poland,NY.GDP.PCAP.PP.KD,2019,38181.6230334689
POL,Poland,NY.GDP.PCAP.PP.KD,2018,36500.4114282584
POL,Poland,NY.GDP.PCAP.PP.KD,2017,34354.5987616319
PRT,Portugal,NY.GDP.PCAP.PP.KD,2019,40188.2868799223
PRT,Portugal,NY.GDP.PCAP.PP.KD,2018,39123.6151282575
PRT,Portugal,NY.GDP.PCAP.PP.KD,2017,37943.1150505677
PRI,Puerto Rico (US),NY.GDP.PCAP.PP.KD,2019,41656.3291581369
PRI,Puerto Rico (US),NY.GDP.PCAP.PP.KD,2018,41119.3088051648
PRI,Puerto Rico (US),NY.GDP.PCAP.PP.KD,2017,41479.9977732034
QAT,Qatar,NY.GDP.PCAP.PP.KD,2019,113160.973779334
QAT,Qatar,NY.GDP.PCAP.PP.KD,2018,114909.945485127
QAT,Qatar,NY.GDP.PCAP.PP.KD,2017,115064.943662853
ROU,Romania,NY.GDP.PCAP.PP.KD,2019,36399.4746080793
ROU,Romania,NY.GDP.PCAP.PP.KD,2018,34828.8958637884
ROU,Romania,NY.GDP.PCAP.PP.KD,2017,32852.6355672255
RUS,Russian Federation,NY.GDP.PCAP.PP.KD,2019,37319.3203125
RUS,Russian Federation,NY.GDP.PCAP.PP.KD,2018,36536.6953125
RUS,Russian Federation,NY.GDP.PCAP.PP.KD,2017,35570.703125
RWA,Rwanda,NY.GDP.PCAP.PP.KD,2019,2753.53959810856
RWA,Rwanda,NY.GDP.PCAP.PP.KD,2018,2577.69730366075
RWA,Rwanda,NY.GDP.PCAP.PP.KD,2017,2441.08540816509
WSM,Samoa,NY.GDP.PCAP.PP.KD,2019,7034.42233036815
WSM,Samoa,NY.GDP.PCAP.PP.KD,2018,6805.91709392797
WSM,Samoa,NY.GDP.PCAP.PP.KD,2017,6919.90225366914
SMR,San Marino,NY.GDP.PCAP.PP.KD,2019,60171.0506033928
SMR,San Marino,NY.GDP.PCAP.PP.KD,2018,59194.04440794
SMR,San Marino,NY.GDP.PCAP.PP.KD,2017,59524.5606827202
STP,Sao Tome and Principe,NY.GDP.PCAP.PP.KD,2019,5702.08347071236
STP,Sao Tome and Principe,NY.GDP.PCAP.PP.KD,2018,5674.72379094011
STP,Sao Tome and Principe,NY.GDP.PCAP.PP.KD,2017,5521.20249597413
SAU,Saudi Arabia,NY.GDP.PCAP.PP.KD,2019,62647.7299487842
SAU,Saudi Arabia,NY.GDP.PCAP.PP.KD,2018,61359.4653740388
SAU,Saudi Arabia,NY.GDP.PCAP.PP.KD,2017,57942.5484983044
SEN,Senegal,NY.GDP.PCAP.PP.KD,2019,4070.6122705955
SEN,Senegal,NY.GDP.PCAP.PP.KD,2018,3998.28635303867
SEN,Senegal,NY.GDP.PCAP.PP.KD,2017,3871.45146786374
SRB,Serbia,NY.GDP.PCAP.PP.KD,2019,21541.1264037184
SRB,Serbia,NY.GDP.PCAP.PP.KD,2018,20454.225884367
SRB,Serbia,NY.GDP.PCAP.PP.KD,2017,19438.9917129776
SYC,Seychelles,NY.GDP.PCAP.PP.KD,2019,34346.0708923483
SYC,Seychelles,NY.GDP.PCAP.PP.KD,2018,32841.4242467381
SYC,Seychelles,NY.GDP.PCAP.PP.KD,2017,31595.6680570505
SLE,Sierra Leone,NY.GDP.PCAP.PP.KD,2019,2852.66269829967
SLE,Sierra Leone,NY.GDP.PCAP.PP.KD,2018,2767.38003296688
SLE,Sierra Leone,NY.GDP.PCAP.PP.KD,2017,2753.42719762222
SGP,Singapore,NY.GDP.PCAP.PP.KD,2019,120678.341978557
SGP,Singapore,NY.GDP.PCAP.PP.KD,2018,120668.888726158
SGP,Singapore,NY.GDP.PCAP.PP.KD,2017,117492.967994526
SXM,Sint Maarten (Dutch part),NY.GDP.PCAP.PP.KD,2019,45996.7912346922
SXM,Sint Maarten (Dutch part),NY.GDP.PCAP.PP.KD,2018,42154.1020267504
SXM,Sint Maarten (Dutch part),NY.GDP.PCAP.PP.KD,2017,46088.3583839152
SVK,Slovak Republic,NY.GDP.PCAP.PP.KD,2019,37194.2104548698
SVK,Slovak Republic,NY.GDP.PCAP.PP.KD,2018,36415.7920529507
SVK,Slovak Republic,NY.GDP.PCAP.PP.KD,2017,35042.7858925618
SVN,Slovenia,NY.GDP.PCAP.PP.KD,2019,44577.9418583069
SVN,Slovenia,NY.GDP.PCAP.PP.KD,2018,43369.221946981
SVN,Slovenia,NY.GDP.PCAP.PP.KD,2017,41700.651085028
SLB,Solomon Islands,NY.GDP.PCAP.PP.KD,2019,2661.95770893588
SLB,Solomon Islands,NY.GDP.PCAP.PP.KD,2018,2686.46317027984
SLB,Solomon Islands,NY.GDP.PCAP.PP.KD,2017,2704.00988015555
SOM,"Somalia, Fed. Rep.",NY.GDP.PCAP.PP.KD,2019,1491.29493918405
SOM,"Somalia, Fed. Rep.",NY.GDP.PCAP.PP.KD,2018,1504.97908203481
SOM,"Somalia, Fed. Rep.",NY.GDP.PCAP.PP.KD,2017,1527.66029071648
ZAF,South Africa,NY.GDP.PCAP.PP.KD,2019,14352.6698709871
ZAF,South Africa,NY.GDP.PCAP.PP.KD,2018,14553.5615668957
ZAF,South Africa,NY.GDP.PCAP.PP.KD,2017,14573.5980840004
ESP,Spain,NY.GDP.PCAP.PP.KD,2019,46896.4171141424
ESP,Spain,NY.GDP.PCAP.PP.KD,2018,46325.2099441141
ESP,Spain,NY.GDP.PCAP.PP.KD,2017,45446.2508575695
LKA,Sri Lanka,NY.GDP.PCAP.PP.KD,2019,14637.4442912676
LKA,Sri Lanka,NY.GDP.PCAP.PP.KD,2018,14759.8248945226
LKA,Sri Lanka,NY.GDP.PCAP.PP.KD,2017,14572.4858214616
KNA,St. Kitts and Nevis,NY.GDP.PCAP.PP.KD,2019,31512.1943105684
KNA,St. Kitts and Nevis,NY.GDP.PCAP.PP.KD,2018,30576.2486749244
KNA,St. Kitts and Nevis,NY.GDP.PCAP.PP.KD,2017,29948.9200065682
LCA,St. Lucia,NY.GDP.PCAP.PP.KD,2019,22445.2080507874
LCA,St. Lucia,NY.GDP.PCAP.PP.KD,2018,22761.1613461447
LCA,St. Lucia,NY.GDP.PCAP.PP.KD,2017,22207.2131041263
VCT,St. Vincent and the Grenadines,NY.GDP.PCAP.PP.KD,2019,16365.3255785124
VCT,St. Vincent and the Grenadines,NY.GDP.PCAP.PP.KD,2018,16139.0661084965
VCT,St. Vincent and the Grenadines,NY.GDP.PCAP.PP.KD,2017,15533.2212821544
SDN,Sudan,NY.GDP.PCAP.PP.KD,2019,3625.52319335938
SDN,Sudan,NY.GDP.PCAP.PP.KD,2018,3816.65991210938
SDN,Sudan,NY.GDP.PCAP.PP.KD,2017,4061.01831054688
SUR,Suriname,NY.GDP.PCAP.PP.KD,2019,22966.7405999124
SUR,Suriname,NY.GDP.PCAP.PP.KD,2018,22938.5353715545
SUR,Suriname,NY.GDP.PCAP.PP.KD,2017,22070.5137570835
SWE,Sweden,NY.GDP.PCAP.PP.KD,2019,61070.5243445838
SWE,Sweden,NY.GDP.PCAP.PP.KD,2018,60124.5711994179
SWE,Sweden,NY.GDP.PCAP.PP.KD,2017,59769.0136237
CHE,Switzerland,NY.GDP.PCAP.PP.KD,2019,81694.630652314
CHE,Switzerland,NY.GDP.PCAP.PP.KD,2018,81371.8944120855
CHE,Switzerland,NY.GDP.PCAP.PP.KD,2017,79333.7437810881
SYR,Syrian Arab Republic,NY.GDP.PCAP.PP.KD,2019,4928.02885412028
SYR,Syrian Arab Republic,NY.GDP.PCAP.PP.KD,2018,5061.49399424562
SYR,Syrian Arab Republic,NY.GDP.PCAP.PP.KD,2017,5083.65173888422
TJK,Tajikistan,NY.GDP.PCAP.PP.KD,2019,3649.88375518646
TJK,Tajikistan,NY.GDP.PCAP.PP.KD,2018,3479.69235966041
TJK,Tajikistan,NY.GDP.PCAP.PP.KD,2017,3312.71202243506
TZA,Tanzania,NY.GDP.PCAP.PP.KD,2019,3484.63256835938
TZA,Tanzania,NY.GDP.PCAP.PP.KD,2018,3392.68872070313
TZA,Tanzania,NY.GDP.PCAP.PP.KD,2017,3318.28833007813
THA,Thailand,NY.GDP.PCAP.PP.KD,2019,21280.1504518601
THA,Thailand,NY.GDP.PCAP.PP.KD,2018,20882.1707419576
THA,Thailand,NY.GDP.PCAP.PP.KD,2017,20096.8605455164
TLS,Timor-Leste,NY.GDP.PCAP.PP.KD,2019,5103.14964292207
TLS,Timor-Leste,NY.GDP.PCAP.PP.KD,2018,4188.84099191337
TLS,Timor-Leste,NY.GDP.PCAP.PP.KD,2017,4290.02709296562
TGO,Togo,NY.GDP.PCAP.PP.KD,2019,2862.62661160331
TGO,Togo,NY.GDP.PCAP.PP.KD,2018,2787.56398409759
TGO,Togo,NY.GDP.PCAP.PP.KD,2017,2708.61122396846
TON,Tonga,NY.GDP.PCAP.PP.KD,2019,6859.71739851786
TON,Tonga,NY.GDP.PCAP.PP.KD,2018,6885.98490469718
TON,Tonga,NY.GDP.PCAP.PP.KD,2017,6863.54796430087
TTO,Trinidad and Tobago,NY.GDP.PCAP.PP.KD,2019,33748.7060849924
TTO,Trinidad and Tobago,NY.GDP.PCAP.PP.KD,2018,33710.0178540008
TTO,Trinidad and Tobago,NY.GDP.PCAP.PP.KD,2017,34095.9899256152
TUN,Tunisia,NY.GDP.PCAP.PP.KD,2019,13243.9024233246
TUN,Tunisia,NY.GDP.PCAP.PP.KD,2018,13163.1952230357
TUN,Tunisia,NY.GDP.PCAP.PP.KD,2017,12955.4014814241
TUR,Turkiye,NY.GDP.PCAP.PP.KD,2019,28741.0535082701
TUR,Turkiye,NY.GDP.PCAP.PP.KD,2018,28780.3036458151
TUR,Turkiye,NY.GDP.PCAP.PP.KD,2017,28194.688309381
TKM,Turkmenistan,NY.GDP.PCAP.PP.KD,2019,15080.9034007693
TKM,Turkmenistan,NY.GDP.PCAP.PP.KD,2018,14499.1684377606
TKM,Turkmenistan,NY.GDP.PCAP.PP.KD,2017,13963.4045877295
TCA,Turks and Caicos Islands,NY.GDP.PCAP.PP.KD,2019,30611.2130237381
TCA,Turks and Caicos Islands,NY.GDP.PCAP.PP.KD,2018,30286.1196112151
TCA,Turks and Caicos Islands,NY.GDP.PCAP.PP.KD,2017,29540.3537473151
TUV,Tuvalu,NY.GDP.PCAP.PP.KD,2019,5515.89953720794
TUV,Tuvalu,NY.GDP.PCAP.PP.KD,2018,4785.23289965077
TUV,Tuvalu,NY.GDP.PCAP.PP.KD,2017,4668.54376684727
UGA,Uganda,NY.GDP.PCAP.PP.KD,2019,2689.41009144919
UGA,Uganda,NY.GDP.PCAP.PP.KD,2018,2613.87976413963
UGA,Uganda,NY.GDP.PCAP.PP.KD,2017,2543.84754394956
UKR,Ukraine,NY.GDP.PCAP.PP.KD,2019,17636.5546875
UKR,Ukraine,NY.GDP.PCAP.PP.KD,2018,16978.984375
UKR,Ukraine,NY.GDP.PCAP.PP.KD,2017,16310.3603515625
ARE,United Arab Emirates,NY.GDP.PCAP.PP.KD,2019,72822.9466438922
ARE,United Arab Emirates,NY.GDP.PCAP.PP.KD,2018,72671.0787288764
ARE,United Arab Emirates,NY.GDP.PCAP.PP.KD,2017,72529.0423512365
GBR,United Kingdom,NY.GDP.PCAP.PP.KD,2019,53374.0927628482
GBR,United Kingdom,NY.GDP.PCAP.PP.KD,2018,52983.039541197
GBR,United Kingdom,NY.GDP.PCAP.PP.KD,2017,52429.1275538988
USA,United States,NY.GDP.PCAP.PP.KD,2019,69121.4580016741
USA,United States,NY.GDP.PCAP.PP.KD,2018,67728.4424921024
USA,United States,NY.GDP.PCAP.PP.KD,2017,66164.0320014289
URY,Uruguay,NY.GDP.PCAP.PP.KD,2019,30010.5628834294
URY,Uruguay,NY.GDP.PCAP.PP.KD,2018,29757.9276055415
URY,Uruguay,NY.GDP.PCAP.PP.KD,2017,29762.4220666605
UZB,Uzbekistan,NY.GDP.PCAP.PP.KD,2019,9169.01147508351
UZB,Uzbekistan,NY.GDP.PCAP.PP.KD,2018,8742.5491991216
UZB,Uzbekistan,NY.GDP.PCAP.PP.KD,2017,8413.29975299494
VUT,Vanuatu,NY.GDP.PCAP.PP.KD,2019,3986.65620021472
VUT,Vanuatu,NY.GDP.PCAP.PP.KD,2018,3951.18453122592
VUT,Vanuatu,NY.GDP.PCAP.PP.KD,2017,3947.67824193203
VNM,Viet Nam,NY.GDP.PCAP.PP.KD,2019,11628.6139147451
VNM,Viet Nam,NY.GDP.PCAP.PP.KD,2018,10936.8937859558
VNM,Viet Nam,NY.GDP.PCAP.PP.KD,2017,10290.5487142244
VIR,Virgin Islands (U.S.),NY.GDP.PCAP.PP.KD,2019,45632.6364715693
VIR,Virgin Islands (U.S.),NY.GDP.PCAP.PP.KD,2018,44205.4071324394
VIR,Virgin Islands (U.S.),NY.GDP.PCAP.PP.KD,2017,43277.1546523522
PSE,West Bank and Gaza,NY.GDP.PCAP.PP.KD,2019,6269.89134527985
PSE,West Bank and Gaza,NY.GDP.PCAP.PP.KD,2018,6342.9374800852
PSE,West Bank and Gaza,NY.GDP.PCAP.PP.KD,2017,6426.79521615335
ZMB,Zambia,NY.GDP.PCAP.PP.KD,2019,3591.56418883108
ZMB,Zambia,NY.GDP.PCAP.PP.KD,2018,3646.95966481655
ZMB,Zambia,NY.GDP.PCAP.PP.KD,2017,3612.50597664593
ZWE,Zimbabwe,NY.GDP.PCAP.PP.KD,2019,4993.86546928208
ZWE,Zimbabwe,NY.GDP.PCAP.PP.KD,2018,5415.49322028193
ZWE,Zimbabwe,NY.GDP.PCAP.PP.KD,2017,5234.4065377844
